Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6yCysJaY0lFqHnrHvaR4pF,"CONCRETE JUNGLE","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,220495,69,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.552,0.841,1,-5.265,1,0.0402,0.00102,0.00423,0.0697,0.444,91.964,4
spotify:track:4TzGD5Pryq8DTjv5QRuJaW,"Nowhere To Go","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,246774,71,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.419,0.957,7,-3.413,1,0.136,0.000774,0,0.175,0.457,174.094,4
spotify:track:6ERSCeGFBSwvHCvBjwrmwE,"Take Me First","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,199685,65,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.414,0.87,4,-3.908,0,0.0975,0.00118,0.00000926,0.119,0.439,164.249,4
spotify:track:6tRneEcItwpSxBtqgem5Dr,"THE DEATH OF PEACE OF MIND","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,241499,78,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.469,0.713,0,-5.619,0,0.0461,0.0869,0.000188,0.129,0.267,154.994,4
spotify:track:0XL8gRZn7tUoYgq9nLZhjU,"What It Cost","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,103744,61,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.631,0.902,11,-5.706,0,0.081,0.0206,0.0771,0.135,0.39,155.158,4
spotify:track:0xoyUiHhxVH4gwb0CRgNmg,"Like A Villain","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,210685,76,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.456,0.915,7,-4.508,1,0.206,0.000696,0.0000995,0.428,0.403,154.946,4
spotify:track:6nbLpQF1os2DiEW8PDSK1e,"bad decisions","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,261346,64,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.537,0.529,7,-7.741,0,0.0313,0.0849,0.0388,0.118,0.138,90.042,4
spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,"Just Pretend","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,204676,80,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,4
spotify:track:5oZy9b1lMtREB3cqOPQusD,"The Grey","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,246336,67,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.467,0.915,11,-3.892,0,0.0684,0.000853,0.0000682,0.125,0.51,95.043,4
spotify:track:1Gr0kbo4cgxYmhJa2lZX1a,"Who are you?","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,217349,58,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.59,0.657,9,-7.804,0,0.0401,0.154,0.0363,0.204,0.148,89.995,4
spotify:track:6FghSTlzBr93mtoBzxvz0A,"Somebody else.","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,236730,57,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.636,0.665,1,-5.862,0,0.0775,0.408,0.0295,0.108,0.163,89.969,4
spotify:track:0GRvh5JoEwVel4qDsbqmNb,"IDWT$","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,202952,60,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.541,0.887,5,-5.013,0,0.0845,0.00354,0.000266,0.129,0.538,109.995,4
spotify:track:5vf08i7oQHGPKFAkSxJBcv,"What do you want from me?","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,175845,58,false,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.579,0.887,2,-5.149,1,0.0505,0.00504,0.551,0.0959,0.234,111.989,4
spotify:track:2Qv8xJzenocwXyGlMU5PaC,"ARTIFICIAL SUICIDE","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,195000,69,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.562,0.897,9,-4.79,1,0.195,0.000251,0.000229,0.237,0.283,95.02,4
spotify:track:6zmpNKzUeuldTRYbVZwnrq,"Miracle","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,225000,59,true,bananaslug-10,2024-09-04T15:05:50Z,"metalcore","Sumerian Records",0.518,0.652,5,-6.655,0,0.0579,0.0352,0.0487,0.202,0.246,180.036,3
spotify:track:1SJYdl77lXLeonhgh7oLCj,"Careful What You Wish For","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,272800,47,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.398,0.964,4,-3.738,0,0.175,0.0194,0,0.251,0.116,145.039,4
spotify:track:2ksX5zRjTmSrQYOGT1muDS,"The Hell I Overcame","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,214399,45,true,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.391,0.975,1,-4.291,1,0.106,0.0000264,0,0.0927,0.253,74.999,4
spotify:track:4hC5UUtFEeUKOMekhdepEp,"Dethrone","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,209134,51,true,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.283,0.935,6,-4.56,1,0.142,0.0000159,0.0057,0.073,0.419,111.884,3
spotify:track:1g0ryGOD6nwjko5orc8xyM,"Blood","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,230666,49,true,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.423,0.982,3,-2.965,0,0.152,0.000922,0,0.355,0.42,159.928,4
spotify:track:2JN6kveQqiHcBXlxN7UUpo,"Mercy","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,317000,45,true,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.186,0.985,2,-4.183,1,0.427,0.000212,0,0.0667,0.202,81.607,4
spotify:track:1CMwAFIWUtSi3PCzJJrQHj,"Said & Done","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,204866,45,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.517,0.918,9,-3.763,0,0.0955,0.0039,0,0.0847,0.334,134.977,4
spotify:track:32QCuFXkNIIqtcVUPOAvn9,"Burning Out","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,265400,45,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.451,0.977,5,-3.282,0,0.161,0.00312,0,0.377,0.28,167.933,4
spotify:track:2K1ENoIs1y6M5nFdJhLpvU,"Never Know","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,213851,66,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.381,0.921,4,-4.212,0,0.511,0.00134,0.0000297,0.0814,0.129,151.769,4
spotify:track:1u3OxJiXoYFdA0Fmd9yURC,"Limits","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,207854,70,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.312,0.968,5,-3.316,1,0.418,0.000305,0.0000437,0.113,0.3,103.005,4
spotify:track:4ztGu78QFB9Syh7JcS09XR,"Come Undone","Finding God Before God Finds Me (Deluxe)","Bad Omens",2020-01-17,261398,56,false,bananaslug-10,2024-09-04T15:06:45Z,"metalcore","Sumerian Records",0.492,0.916,8,-4.203,1,0.0446,0.000498,0.00754,0.149,0.42,174.054,4
spotify:track:2WtFbotxC95UD2r1RzE036,"V.A.N","CONCRETE JUNGLE [THE OST]","Bad Omens,Poppy",2024-05-31,274098,68,false,bananaslug-10,2024-09-04T15:09:43Z,"metalcore","Sumerian Records",0.636,0.828,7,-5.321,1,0.071,0.000423,0.206,0.374,0.297,102.52,4
spotify:track:3uPeVmESTdC6w3yoyXY7yo,"EVEN","CONCRETE JUNGLE [THE OST]","Bad Omens",2024-05-31,178235,55,false,bananaslug-10,2024-09-25T15:59:57Z,"metalcore","Sumerian Records",0.688,0.448,6,-10.876,0,0.0368,0.0836,0.00234,0.0696,0.176,95.973,4
spotify:track:7I50EtrBjzjZmHwLj7BeFl,"ANYTHING > HUMAN","CONCRETE JUNGLE [THE OST]","Bad Omens,ERRA",2024-05-31,235092,65,false,bananaslug-10,2024-09-04T15:08:32Z,"metalcore,djent,progressive metal,metal,deathcore,post-hardcore","Sumerian Records",0.465,0.886,7,-4.314,1,0.0903,0.000336,0.00042,0.714,0.409,86.534,4
spotify:track:5N7hxXye8OQSX7EdyLfaEk,"V.A.N [LIVE 2024]","CONCRETE JUNGLE [THE OST]","Bad Omens,Poppy",2024-05-31,218752,46,false,bananaslug-10,2024-09-07T01:45:09Z,"metalcore","Sumerian Records",0.583,0.831,1,-6.637,1,0.0642,0.000358,0.102,0.702,0.215,102.545,4
spotify:track:11rbLzecq6FSgwGSUF8tHA,"LIKE A VILLAIN [LIVE 2024]","CONCRETE JUNGLE [THE OST]","Bad Omens",2024-05-31,250000,42,true,bananaslug-10,2024-09-17T05:46:47Z,"metalcore","Sumerian Records",0.464,0.941,4,-5.005,0,0.091,0.000853,0.00124,0.72,0.201,154.891,4
spotify:track:25qmm4JIi2JYsQBQ9Fm43B,"THE DRAIN","CONCRETE JUNGLE [THE OST]","Bad Omens,HEALTH,SWARM",2024-05-31,225701,63,false,bananaslug-10,2024-09-25T15:59:57Z,"metalcore,noise rock,witch house,industrial,deathstep","Sumerian Records",0.556,0.849,0,-4.24,0,0.033,0.000309,0.043,0.111,0.0696,99.999,4
spotify:track:2lWF9ufR8vOOXUwDslbKkQ,"TERMS & CONDITIONS","CONCRETE JUNGLE [THE OST]","Bad Omens,Bob Vylan",2024-05-31,127601,51,false,bananaslug-10,2024-09-25T15:59:57Z,"metalcore","Sumerian Records",0.79,0.896,6,-4.861,0,0.194,0.00124,0.0000105,0.439,0.303,100.031,4
spotify:track:1XwE6abXTCVCoG3Go3DteI,"NERVOUS SYSTEM","CONCRETE JUNGLE [THE OST]","Bad Omens,iRis.EXE",2024-05-31,200610,52,false,bananaslug-10,2024-09-25T15:59:57Z,"metalcore","Sumerian Records",0.631,0.872,2,-4.64,1,0.0501,0.00158,0.0588,0.167,0.432,130.017,4
spotify:track:5isGPubntLfwqe1C8FYyrQ,"Glass Houses","Bad Omens","Bad Omens",2016-08-19,240898,63,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.482,0.971,6,-3.191,1,0.155,0.0000898,0,0.218,0.168,114.97,4
spotify:track:57NTNluLyUYl3kvaISYeJB,"Exit Wounds","Bad Omens","Bad Omens",2016-08-19,206290,56,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.336,0.991,5,-2.114,0,0.132,0.00000969,0.00000126,0.603,0.225,189.93,4
spotify:track:5IsSDMqDi2YmLjfx5jGDsW,"The Worst In Me","Bad Omens","Bad Omens",2016-08-19,229209,68,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.43,0.945,11,-2.662,0,0.102,0.0011,0.000054,0.311,0.276,170.052,4
spotify:track:4byiDYdMFKf8KrPgJkOEdH,"Enough Enough Now","Bad Omens","Bad Omens",2016-08-19,245285,55,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.516,0.58,3,-5.663,0,0.0423,0.155,0.0069,0.136,0.149,144.937,4
spotify:track:6wj9ubbsF8hjyGH0sSqjz6,"Hedonist","Bad Omens","Bad Omens",2016-08-19,127498,49,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.45,0.995,9,-3.023,0,0.247,0.000199,0,0.154,0.42,169.974,4
spotify:track:6BqPLkY2NHI2YrJ5OLceDT,"Crawl","Bad Omens","Bad Omens",2016-08-19,247401,45,true,bananaslug-10,2024-09-04T15:07:01Z,"metalcore","Sumerian Records",0.426,0.616,2,-8.062,0,0.0466,0.0944,0.0374,0.0962,0.108,135.03,4
spotify:track:6denKFnByEuPrXVMVg2dUH,"Reprise (The Sound Of The End)","Bad Omens","Bad Omens",2016-08-19,201970,52,true,bananaslug-10,2024-09-25T15:59:05Z,"metalcore","Sumerian Records",0.51,0.972,11,-2.972,0,0.0751,0.0000481,0,0.384,0.459,139.978,4
spotify:track:5mMGStJz95K7ksdVE84u1c,"Dethrone - Live","LIVE","Bad Omens",2021-07-22,238400,39,true,bananaslug-10,2024-09-07T02:47:03Z,"metalcore","Sumerian Records",0.237,0.878,6,-7.97,1,0.181,0.000895,0.0481,0.128,0.209,108.419,3
spotify:track:5c8OaghOJko2QdoBfmglum,"Never Know - Live","LIVE","Bad Omens",2021-07-22,211578,34,false,bananaslug-10,2024-09-07T02:53:34Z,"metalcore","Sumerian Records",0.367,0.788,4,-7.095,0,0.075,0.000474,0,0.072,0.137,76.023,4
spotify:track:0z7RgWO4AX0p5rXbj108ii,"Limits - Live","LIVE","Bad Omens",2021-07-22,240291,34,false,bananaslug-10,2024-09-07T02:58:43Z,"metalcore","Sumerian Records",0.486,0.745,2,-6.936,0,0.0497,0.000522,0.0000085,0.105,0.213,102.978,4
spotify:track:6AuRBPguXl9cU2C1cy681j,"Glass Houses - Live","LIVE","Bad Omens",2021-07-22,253565,34,true,bananaslug-10,2024-09-08T07:40:56Z,"metalcore","Sumerian Records",0.243,0.872,6,-7.066,1,0.148,0.000058,0,0.0769,0.175,115.034,4
spotify:track:58iQlJBDQ7Uk53MrNnOtjm,"The Worst In Me - Live","LIVE","Bad Omens",2021-07-22,262941,33,false,bananaslug-10,2024-09-08T07:40:56Z,"metalcore","Sumerian Records",0.45,0.7,10,-6.985,0,0.0601,0.000429,0.0000303,0.119,0.372,84.99,4
spotify:track:7fpGDC0es4izVCe18JZIbj,"Careful What You Wish For - Live","LIVE","Bad Omens",2021-07-22,337576,33,false,bananaslug-10,2024-09-08T07:40:56Z,"metalcore","Sumerian Records",0.252,0.692,4,-6.959,0,0.0553,0.00161,0.0000702,0.161,0.101,145.044,4
spotify:track:73FNthk3O6gkvWjUR0z9le,"Mercy - Live","LIVE","Bad Omens",2021-07-22,352588,32,true,bananaslug-10,2024-09-08T07:40:56Z,"metalcore","Sumerian Records",0.139,0.895,6,-7.102,0,0.301,0.0000691,0.00000119,0.0703,0.198,84.588,4
spotify:track:1Uifdytv882RtTn6Gr4xAA,"Chokehold","Take Me Back To Eden","Sleep Token",2023-05-19,304023,75,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.18,0.73,0,-5.597,1,0.0581,0.0112,0.0000458,0.101,0.169,73.588,5
spotify:track:0S38Oso3I9vpDXcTb7kYt9,"The Summoning","Take Me Back To Eden","Sleep Token",2023-05-19,395716,78,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,4
spotify:track:4mxiv6HQfhqgIuN5iOONQd,"Granite","Take Me Back To Eden","Sleep Token",2023-05-19,225426,76,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.635,0.624,2,-7.104,1,0.0304,0.0022,0.0455,0.188,0.336,119.97,4
spotify:track:5ub6Cb5yKmgGGwjvqZM1gI,"Aqua Regia","Take Me Back To Eden","Sleep Token",2023-05-19,236020,73,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.635,0.461,6,-9.46,0,0.0328,0.169,0.00000424,0.0829,0.145,126.044,4
spotify:track:2Z1eWq9VOXkCzUmcU6uoNe,"Ascensionism","Take Me Back To Eden","Sleep Token",2023-05-19,428713,72,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.549,0.544,0,-7.929,0,0.0379,0.0736,0.00121,0.145,0.0834,117.029,3
spotify:track:21eMasL93nEafqRwlI851z,"The Apparition","Take Me Back To Eden","Sleep Token",2023-05-19,268159,75,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.452,0.687,1,-6.939,0,0.0456,0.0112,0.0000641,0.294,0.215,137.98,4
spotify:track:5vJIVr0ZYo8DFbfSOY4Goa,"Vore","Take Me Back To Eden","Sleep Token",2023-05-19,339606,69,false,bananaslug-10,2025-05-10T07:18:45Z,"progressive metal,metalcore","Spinefarm",0.342,0.938,11,-5.194,0,0.0808,0.000313,0.0181,0.348,0.154,151.965,4
spotify:track:0GXwlEXCO8qeeeOIYpsR3m,"Rain","Take Me Back To Eden","Sleep Token",2023-05-19,252158,77,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.481,0.79,4,-7.133,0,0.0714,0.014,0.00000498,0.708,0.198,145.94,4
spotify:track:2Gt7fjNlx901pPRkvBiNBZ,"Take Me Back To Eden","Take Me Back To Eden","Sleep Token",2023-05-19,500116,77,false,bananaslug-10,2024-09-04T15:07:40Z,"progressive metal,metalcore","Spinefarm",0.511,0.625,3,-7.911,0,0.0494,0.0504,0.00011,0.311,0.107,118.064,4
spotify:track:0asMwoxaKllA4Cm791LGOW,"Atlantic","This Place Will Become Your Tomb","Sleep Token",2021-09-24,293000,69,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.492,0.392,10,-10.414,0,0.0327,0.431,0.000362,0.127,0.403,135.005,4
spotify:track:2UH4BOPtTsRVQBy7abPdat,"Hypnosis","This Place Will Become Your Tomb","Sleep Token",2021-09-24,335960,71,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.466,0.936,10,-7.199,0,0.0678,0.00276,0.0186,0.105,0.376,148.028,4
spotify:track:3mkxroy1t6J9HGywwjjE5a,"Mine","This Place Will Become Your Tomb","Sleep Token",2021-09-24,296533,68,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.533,0.45,10,-8.676,1,0.0334,0.18,0.0000234,0.0793,0.222,137.928,3
spotify:track:15cTEbiZNdgBr22kefKehi,"Like That","This Place Will Become Your Tomb","Sleep Token",2021-09-24,214906,64,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.52,0.516,11,-8.909,0,0.0597,0.00601,0.000747,0.457,0.547,148.078,4
spotify:track:4lVVewXw4g8hB7sldQyJiL,"The Love You Want","This Place Will Become Your Tomb","Sleep Token",2021-09-24,263320,69,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.533,0.545,8,-9.246,1,0.0413,0.192,0.000866,0.16,0.419,81.981,4
spotify:track:0B4YX3OMtZSmPm9KpiZKl2,"Alkaline","This Place Will Become Your Tomb","Sleep Token",2021-09-24,214106,76,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.488,0.82,3,-8.298,0,0.151,0.00999,0.000067,0.108,0.0486,148.068,4
spotify:track:53oDKpNb7Dul7sINdxaiNa,"Distraction","This Place Will Become Your Tomb","Sleep Token",2021-09-24,262413,63,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.573,0.459,10,-12.058,0,0.0346,0.42,0.00443,0.0894,0.179,121.972,4
spotify:track:2m0fQ8Rw63mN8IB69EJGrI,"Descending","This Place Will Become Your Tomb","Sleep Token",2021-09-24,278106,64,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.569,0.452,0,-11.995,0,0.0396,0.19,0.39,0.11,0.168,145.03,4
spotify:track:4U28UF9YG2JUfUxkFERt4v,"Telomeres","This Place Will Become Your Tomb","Sleep Token",2021-09-24,307480,63,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.495,0.665,11,-8.731,1,0.0393,0.00971,0.00235,0.366,0.253,143.043,4
spotify:track:4wH1pXy6wTxvUnRmWaHWaP,"High Water","This Place Will Become Your Tomb","Sleep Token",2021-09-24,313280,64,false,bananaslug-10,2024-09-04T15:07:54Z,"progressive metal,metalcore","Spinefarm",0.55,0.775,8,-8.068,0,0.0614,0.0422,0.000608,0.337,0.503,122.056,4
spotify:track:2S53xe3CB5RgDELKeU97g0,"Nazareth","Two","Sleep Token",2017-07-21,336840,68,true,bananaslug-10,2024-09-04T15:08:02Z,"progressive metal,metalcore","Sleep Token",0.433,0.577,1,-10.058,1,0.0379,0.126,0.284,0.103,0.0915,114.148,4
spotify:track:2IyWlElJTmFtA2bhxTgqYU,"Savages","Shame On Me","Catch Your Breath",2023-10-20,217503,54,false,bananaslug-10,2024-09-04T15:10:57Z,"metalcore","Thriller Records",0.512,0.891,11,-5.68,0,0.0791,0.00302,0,0.111,0.291,94.939,4
spotify:track:07SNyTzawbbC81CQivr2N0,"Dial Tone","Shame On Me","Catch Your Breath",2023-10-20,200495,75,false,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.507,0.816,4,-5.419,0,0.0436,0.00118,0,0.0972,0.239,91.068,4
spotify:track:51fPVsUqAKtkAc1Tbyv3NC,"Mirror","Shame On Me","Catch Your Breath,Ekoh",2023-10-20,171935,55,true,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.542,0.932,9,-4.599,0,0.195,0.0107,0,0.348,0.307,110.023,4
spotify:track:6S2iHbyPSlhQgCyAVQ2SO6,"Shame On Me","Shame On Me","Catch Your Breath",2023-10-20,201723,72,false,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.383,0.906,4,-4.836,0,0.0848,0.000264,0.000278,0.203,0.183,174.008,4
spotify:track:20Ov4hI7Z5xh9NkLMMf0db,"21 Gun Salute","Shame On Me","Catch Your Breath",2023-10-20,226240,68,false,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.393,0.882,4,-4.937,0,0.076,0.000804,0,0.676,0.184,142.651,4
spotify:track:05rltlVmAfXcbVhqmOoIeJ,"Y.S.K.W.","Shame On Me","Catch Your Breath",2023-10-20,211956,61,true,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.511,0.9,10,-4.393,0,0.0711,0.00655,0,0.14,0.478,127.865,4
spotify:track:1QAsdEjDKQHvOhlx0r8Z6t,"My Confessions","Shame On Me","Catch Your Breath",2023-10-20,172054,44,false,bananaslug-10,2024-09-04T15:08:43Z,"metalcore","Thriller Records",0.412,0.775,11,-5.218,0,0.0459,0.0468,0,0.152,0.207,112.097,4
spotify:track:0KMhoHHFlTbYooB5GZSyTx,"Deadly","Shame On Me","Catch Your Breath",2023-10-20,183241,55,false,bananaslug-10,2024-09-04T15:11:38Z,"metalcore","Thriller Records",0.544,0.874,8,-4.697,1,0.0555,0.000687,0,0.352,0.359,130.016,4
spotify:track:2hEgrU7RGwd8SfgJz4Igyp,"Cycles","Shame On Me","Catch Your Breath",2023-10-20,222623,45,false,bananaslug-10,2024-09-04T15:11:38Z,"metalcore","Thriller Records",0.512,0.946,11,-3.391,0,0.073,0.0000221,0.0000125,0.0885,0.26,110.03,4
